GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	Q8CF69	Atf4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004827|InterPro:IPR046347	10090	InterPro	F
UniProtKB	Q8CF90	Mafa	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:104555|MGI:MGI:2673307|MGI:MGI:96909|MGI:MGI:96911|PANTHER:PTN002561999|RGD:2982|RGD:3034|UniProtKB:O60675|UniProtKB:P54845|UniProtKB:Q9ULX9	10090	GO_Central	F
UniProtKB	Q8CF90	Mafa	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q8CF90	Mafa	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12368292		10090	NTNU_SB	F
UniProtKB	Q8CF90	Mafa	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q8NHW3|ensembl:ENSP00000328364|InterPro:IPR004827|InterPro:IPR024874|InterPro:IPR046347	10090	UniProt	F
UniProtKB	Q8CFA7	Klf17	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:1583765|RGD:2544|RGD:621445|SGD:S000004972|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9|ZFIN:ZDB-GENE-980526-55	10090	GO_Central	F
UniProtKB	Q8CFA7	Klf17	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19801974		10090	NTNU_SB	F
UniProtKB	Q8CFA7	Klf17	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:19801974		10090	UniProt	F
UniProtKB	Q8CFC2	Myt1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1100511|MGI:MGI:1100535|PANTHER:PTN000088032|RGD:620550	10090	GO_Central	F
UniProtKB	Q8CFC2	Myt1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q8CFC2	Myt1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17442045		10090	NTNU_SB	F
UniProtKB	Q8CFG4	Dmrta1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000504|MGI:MGI:1330307|MGI:MGI:1354733|PANTHER:PTN000960547	10090	GO_Central	F
UniProtKB	Q8CFJ6	Stat3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001217|InterPro:IPR008967	10090	InterPro	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q06413	10090	UniProt	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011656|MGI:MGI:104526|MGI:MGI:99458|MGI:MGI:99532|MGI:MGI:99533|PANTHER:PTN000235373|PomBase:SPBC19G7.06|RGD:1359360|RGD:1563119|SGD:S000006010|TAIR:locus:2005522|UniProtKB:Q02078|UniProtKB:Q02080|UniProtKB:Q06413|UniProtKB:Q14814	10090	GO_Central	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17420000		10090	MGI	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17420000		10090	MGI	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:18093911		10090	MGI	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:18093911		10090	MGI	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:21610032		10090	UniProt	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027759	10090	UniProt	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17875930		10090	MGI	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17875930		10090	MGI	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:20181743		10090	UniProt	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:7760790		10090	NTNU_SB	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:8506376		10090	MGI	F
UniProtKB	Q8CFN5	Mef2c	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:12130539		10090	MGI	F
UniProtKB	Q8CFQ1	Stat1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001217|InterPro:IPR008967|InterPro:IPR022752	10090	InterPro	F
UniProtKB	Q8CFT9	Plagl2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q9UPG8	10090	MGI	F
UniProtKB	Q8CFT9	Plagl2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028295	10090	UniProt	F
UniProtKB	Q8CGA4	Mturn	involved_in	GO:0032088	negative regulation of NF-kappaB transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8N3F0	10090	UniProt	P
UniProtKB	Q8CGB4	Atf2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004827|InterPro:IPR046347|UniRule:UR001116761	10090	UniProt	F
UniProtKB	Q8CGF7	Tcerg1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000250	ISS	PMID:10578054		10090	MGI	F
UniProtKB	Q8CGH4	Bhlhe41	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027761	10090	UniProt	F
UniProtKB	Q8CGV9	Tshz3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003866|PANTHER:PTN000281113	10090	GO_Central	F
UniProtKB	Q8CGW4	Sox30	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1341157|PANTHER:PTN000030634|UniProtKB:O94993	10090	GO_Central	F
UniProtKB	Q8CGW4	Sox30	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:29739711		10090	UniProt	F
UniProtKB	Q8CGW4	Sox30	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027759	10090	UniProt	F
UniProtKB	Q8CGW4	Sox30	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:29866902		10090	UniProt	F
UniProtKB	Q8CGW4	Sox30	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:29848638		10090	UniProt	F
UniProtKB	Q8CGW9	Dmrtc2	NOT|enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000268760|PANTHER:PTN000960547	10090	GO_Central	F
UniProtKB	Q8CHW1	Thap1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NVV9|ensembl:ENSP00000254250	10090	Ensembl	F
UniProtKB	Q8CHW1	Thap1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008709918|UniProtKB:Q9NVV9	10090	GO_Central	F
UniProtKB	Q8CI15	Sphk1	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q91V26	10090	UniProt	P
UniProtKB	Q8CI15	Sphk1	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9NYA1	10090	UniProt	P
UniProtKB	Q8CI30	Nr1i3	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001728	10090	InterPro	F
UniProtKB	Q8CII0	Zbtb8b	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000694507|UniProtKB:O15062|UniProtKB:Q14526|UniProtKB:Q99592|UniProtKB:Q9ULJ3	10090	GO_Central	F
UniProtKB	Q8CIS0	Card11	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000315	IMP	PMID:12154356		10090	UniProt	P
UniProtKB	Q8CIV7	Ovol2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1330290|MGI:MGI:1338039|PANTHER:PTN000798648	10090	GO_Central	F
UniProtKB	Q8CIV7	Ovol2	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:28455959		10090	ARUK-UCL	F
UniProtKB	Q8CIV7	Ovol2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:24735878		10090	MGI	F
UniProtKB	Q8CIV7	Ovol2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000250	ISS	PMID:9468311		10090	MGI	F
UniProtKB	Q8CJ18	Q8CJ18	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970|InterPro:IPR042412	10090	InterPro	F
UniProtKB	Q8CJ78	Znf628	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1917923|MGI:MGI:95457|PANTHER:PTN002811836|PomBase:SPAC4G8.13c|WB:WBGene00003015	10090	GO_Central	F
UniProtKB	Q8CJ78	Znf628	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:15556296		10090	MGI	F
UniProtKB	Q8CJ78	Znf628	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000315	IMP	PMID:31932482		10090	UniProt	F
UniProtKB	Q8CJ82	Tbx3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001699|InterPro:IPR002070|InterPro:IPR008967|InterPro:IPR018186|InterPro:IPR036960|InterPro:IPR046360	10090	InterPro	F
UniProtKB	Q8JZM0	Tfb1m	enables	GO:0034246	mitochondrial transcription factor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000197910|PomBase:SPAC1002.08c|SGD:S000004841|UniProtKB:Q9H5Q4	10090	GO_Central	F
UniProtKB	Q8JZU4	Foxa3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028295|InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	10090	UniProt	F
UniProtKB	Q8JZW2	Hoxa7	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q8K083	Znf536	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002914362|UniProtKB:O15090|UniProtKB:O75362|UniProtKB:Q9P2Y4|ZFIN:ZDB-GENE-110623-1	10090	GO_Central	F
UniProtKB	Q8K083	Znf536	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15090|ensembl:ENSP00000347730	10090	Ensembl	F
UniProtKB	Q8K088	Zbtb6	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1929213|PANTHER:PTN002393396|UniProtKB:P41182|UniProtKB:Q8N680|UniProtKB:Q9Y2Y4	10090	GO_Central	F
UniProtKB	Q8K0G9	Zfp119b	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0032979|MGI:MGI:104786|PANTHER:PTN002810224|RGD:708346	10090	GO_Central	F
UniProtKB	Q8K0L9	Zbtb20	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1929213|PANTHER:PTN002393396|UniProtKB:P41182|UniProtKB:Q8N680|UniProtKB:Q9Y2Y4	10090	GO_Central	F
UniProtKB	Q8K0L9	Zbtb20	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:18669658		10090	MGI	F
UniProtKB	Q8K120	Nfatc4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:102463|MGI:MGI:102469|MGI:MGI:103296|MGI:MGI:1920431|PANTHER:PTN000969601|UniProtKB:O94916|UniProtKB:Q12968|UniProtKB:Q14934	10090	GO_Central	F
UniProtKB	Q8K120	Nfatc4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17242187		10090	MGI	F
UniProtKB	Q8K120	Nfatc4	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14934|ensembl:ENSP00000250373	10090	Ensembl	F
UniProtKB	Q8K120	Nfatc4	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16644691		10090	NTNU_SB	F
UniProtKB	Q8K120	Nfatc4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008366|InterPro:IPR008967|InterPro:IPR011539|InterPro:IPR037059	10090	InterPro	F
UniProtKB	Q8K120	Nfatc4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:12796475		10090	MGI	F
UniProtKB	Q8K120	Nfatc4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:21880741		10090	ParkinsonsUK-UCL	F
UniProtKB	Q8K1A6	Cc2d1a	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2384831|MGI:MGI:2443076|PANTHER:PTN000991266|UniProtKB:Q6P1N0	10090	GO_Central	F
UniProtKB	Q8K1A6	Cc2d1a	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q6P1N0|ensembl:ENSP00000313601|InterPro:IPR039725	10090	UniProt	F
UniProtKB	Q8K1A6	Cc2d1a	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:21155902		10090	MGI	F
UniProtKB	Q8K1J0	Trps1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028440	10090	InterPro	F
UniProtKB	Q8K1K9	Hinfp	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004606|MGI:MGI:1344313|MGI:MGI:1344407|MGI:MGI:2429620|PANTHER:PTN001227065|UniProtKB:O60315|UniProtKB:P37275|UniProtKB:Q9BQA5	10090	GO_Central	F
UniProtKB	Q8K1K9	Hinfp	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q8K1K9	Hinfp	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:14752047		10090	NTNU_SB	F
UniProtKB	Q8K1K9	Hinfp	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9BQA5	10090	UniProt	F
UniProtKB	Q8K1K9	Hinfp	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9BQA5|ensembl:ENSP00000318085	10090	Ensembl	F
UniProtKB	Q8K1K9	Hinfp	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9BQA5|ensembl:ENSP00000318085	10090	Ensembl	F
UniProtKB	Q8K1K9	Hinfp	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000315	IMP	PMID:19590016		10090	UniProt	F
UniProtKB	Q8K1L0	Creb5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0265193|MGI:MGI:109349|MGI:MGI:2443973|PANTHER:PTN004510459|PomBase:SPAC22F3.02|PomBase:SPBC29B5.01|PomBase:SPBC2F12.09c|SGD:S000000847|SGD:S000001298|SGD:S000005111|UniProtKB:P15336|UniProtKB:P17544	10090	GO_Central	F
UniProtKB	Q8K1L0	Creb5	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19948881		10090	MGI	F
UniProtKB	Q8K1L0	Creb5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004827|InterPro:IPR046347	10090	InterPro	F
UniProtKB	Q8K1L0	Creb5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02930	10090	UniProt	F
UniProtKB	Q8K1L9	Clock	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR047230	10090	InterPro	F
UniProtKB	Q8K1M4	Glis1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004859|MGI:MGI:2386723|MGI:MGI:2444289|MGI:MGI:95727|MGI:MGI:95728|PANTHER:PTN000456649|ZFIN:ZDB-GENE-030321-1|ZFIN:ZDB-GENE-041111-162	10090	GO_Central	F
UniProtKB	Q8K1M4	Glis1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027761	10090	UniProt	F
UniProtKB	Q8K1M4	Glis1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12042312		10090	NTNU_SB	F
UniProtKB	Q8K1M4	Glis1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12042312		10090	NTNU_SB	F
UniProtKB	Q8K1S5	Klf11	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:1583765|RGD:2544|RGD:621445|SGD:S000004972|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9|ZFIN:ZDB-GENE-980526-55	10090	GO_Central	F
UniProtKB	Q8K1S5	Klf11	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14901|ensembl:ENSP00000307023	10090	Ensembl	F
UniProtKB	Q8K1S5	Klf11	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:14697507		10090	UniProt	F
UniProtKB	Q8K1Z8	Mxd1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05195|ensembl:ENSP00000264444	10090	Ensembl	F
UniProtKB	Q8K220	Relb	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:8441398		10090	NTNU_SB	F
UniProtKB	Q8K220	Relb	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000451|InterPro:IPR008967|InterPro:IPR011539|InterPro:IPR037059	10090	InterPro	F
UniProtKB	Q8K2A4	Zfp87	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001225435|UniProtKB:P35789|UniProtKB:P52738|UniProtKB:Q86Y25|UniProtKB:Q96RE9	10090	GO_Central	F
UniProtKB	Q8K2R5	Znf668	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:2442943|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	10090	GO_Central	F
UniProtKB	Q8K2R5	Znf668	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15539151		10090	NTNU_SB	F
UniProtKB	Q8K2W1	Nfya	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001289|UniRule:UR001453790	10090	UniProt	F
UniProtKB	Q8K2Z5	Zfp950	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q8K3J5	Znf131	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1929213|PANTHER:PTN002393396|UniProtKB:P41182|UniProtKB:Q8N680|UniProtKB:Q9Y2Y4	10090	GO_Central	F
UniProtKB	Q8K3J5	Znf131	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:20303951		10090	NTNU_SB	F
UniProtKB	Q8K3P1	P2rx2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P43694	10090	UniProt	F
UniProtKB	Q8K3Q3	Foxn4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:23652001		10090	GO_Central	F
UniProtKB	Q8K3Q3	Foxn4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	10090	InterPro	F
UniProtKB	Q8K3Q3	Foxn4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2151057|PANTHER:PTN000216159|ZFIN:ZDB-GENE-990415-277	10090	GO_Central	F
UniProtKB	Q8K3Q9	Ets1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418|InterPro:IPR046328	10090	InterPro	F
UniProtKB	Q8K3Z5	Q8K3Z5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002418|InterPro:IPR003327|InterPro:IPR012682	10090	InterPro	F
UniProtKB	Q8K402	Tbx22	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011723|FB:FBgn0028789|FB:FBgn0035956|FB:FBgn0261963|MGI:MGI:102541|MGI:MGI:1277234|MGI:MGI:1352483|MGI:MGI:1888496|MGI:MGI:1888984|MGI:MGI:1891158|MGI:MGI:1923615|MGI:MGI:98472|MGI:MGI:98493|PANTHER:PTN004251338|UniProtKB:O15119|UniProtKB:O15178|UniProtKB:Q13207|UniProtKB:Q99593|UniProtKB:Q9UL17|UniProtKB:Q9UMR3|ZFIN:ZDB-GENE-001228-1	10090	GO_Central	F
UniProtKB	Q8K402	Tbx22	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001699|InterPro:IPR008967|InterPro:IPR018186|InterPro:IPR036960|InterPro:IPR046360	10090	InterPro	F
