Gene stable ID,Gene name,NCBI gene (formerly Entrezgene) ID
ENSMUSG00000041536,Serpina3a,74069
ENSMUSG00000048240,Gng7,14708
ENSMUSG00000087360,Gm15104,333588
ENSMUSG00000017478,Zc3h18,76014
ENSMUSG00000066364,Serpina3b,271047
ENSMUSG00000074997,Pin1rt1,241593
ENSMUSG00000038619,Ensa,56205
ENSMUSG00000027173,Depdc7,211896
ENSMUSG00000066361,Serpina3c,16625
ENSMUSG00000002289,Angptl4,57875
ENSMUSG00000041477,Dcp1b,319618
ENSMUSG00000043670,Diras1,208666
ENSMUSG00000038612,Mcl1,17210
ENSMUSG00000046822,Slc39a3,106947
ENSMUSG00000066363,Serpina3f,238393
ENSMUSG00000121977,Gcna,115489118
ENSMUSG00000074994,Qser1,99003
ENSMUSG00000097288,Gm2155,100039317
ENSMUSG00000015850,Adamtsl4,229595
ENSMUSG00000096467,Scgb2b19,545947
ENSMUSG00000065647,Gm25896,115488692
ENSMUSG00000004937,Sgta,52551
ENSMUSG00000095232,Scgb1b19,434676
ENSMUSG00000041079,Rwdd2b,53858
ENSMUSG00000094305,Scgb2b20,494519
ENSMUSG00000042099,Kank3,80880
ENSMUSG00000025616,Usp16,74112
ENSMUSG00000094978,Scgb1b20,545948
ENSMUSG00000041481,Serpina3g,20715
ENSMUSG00000030878,Cdr2,12585
ENSMUSG00000084885,3010001F23Rik,75693
ENSMUSG00000041460,Cacna2d4,319734
ENSMUSG00000121484,Serpina3h,546546
ENSMUSG00000028414,Fktn,246179
ENSMUSG00000027171,Prrg4,228413
ENSMUSG00000028108,Ecm1,13601
ENSMUSG00000099900,Scgb2b21,626970
ENSMUSG00000025477,Inpp5a,212111
ENSMUSG00000033122,Hsd17b3,15487
ENSMUSG00000079014,Serpina3i,628900
ENSMUSG00000045106,Ccdc73,211936
ENSMUSG00000083193,4930595D18Rik,78062
ENSMUSG00000028417,Tal2,21350
ENSMUSG00000067288,Rps28,54127
ENSMUSG00000028420,Tmem38b,52076
ENSMUSG00000029151,Slc30a3,22784
ENSMUSG00000033114,Slc35d2,70484
ENSMUSG00000004929,Thop1,50492
ENSMUSG00000065887,n-R5s185,115490001
ENSMUSG00000089552,Gm24177,115486285
ENSMUSG00000025613,Cct8,12469
ENSMUSG00000060206,Zfp462,242466
ENSMUSG00000041881,Ndufa7,66416
ENSMUSG00000035041,Creb3l3,208677
ENSMUSG00000086404,Gm6787,627782
ENSMUSG00000010529,Gm266,212539
ENSMUSG00000027170,Eif3m,98221
ENSMUSG00000096995,2810029C07Rik,100504687
ENSMUSG00000021767,Kat6b,54169
ENSMUSG00000120414,Gm32261,102634755
ENSMUSG00000002308,Cd320,54219
ENSMUSG00000104299,Gm9924,791336
ENSMUSG00000030877,Mfsd13b,74466
ENSMUSG00000106347,Mir5615-1,100885825
ENSMUSG00000093498,Mir5615-2,100885826
ENSMUSG00000053856,Dnajc5g,231098
ENSMUSG00000035027,Map2k2,26396
ENSMUSG00000046108,Il17c,234836
ENSMUSG00000006519,Cyba,13057
ENSMUSG00000040706,Agmat,75986
ENSMUSG00000031270,4930513O06Rik,75125
ENSMUSG00000031194,4931400O07Rik,70936
ENSMUSG00000040697,Dnajc16,214063
ENSMUSG00000088935,Gm25924,115486580
ENSMUSG00000062077,Trim54,58522
ENSMUSG00000041309,Nkx6-2,14912
ENSMUSG00000121801,Btg1c,194735
ENSMUSG00000098737,Mir7014,102466787
ENSMUSG00000044934,Zfp367,238673
ENSMUSG00000028107,Tars2,71807
ENSMUSG00000119263,Mir6967-2,104796139
ENSMUSG00000087396,4933407K13Rik,74396
ENSMUSG00000092349,Smim40,474160
ENSMUSG00000046438,Scgb2b24,233090
ENSMUSG00000006517,Mvd,192156
ENSMUSG00000078753,Scgb1b24,100043860
ENSMUSG00000067201,H2-M9,14997
ENSMUSG00000030876,Mettl9,59052
ENSMUSG00000039621,Prex1,277360
ENSMUSG00000021476,Habp4,56541
ENSMUSG00000037334,H2-M1,224756
ENSMUSG00000006587,Snai3,30927
ENSMUSG00000028914,Casp9,12371
ENSMUSG00000014470,Rnf166,68718
ENSMUSG00000038676,Ucn,22226
ENSMUSG00000093606,B130034C11Rik,414095
ENSMUSG00000107283,Mpv17,17527
ENSMUSG00000055003,Lrtm2,211187
ENSMUSG00000066586,Scgb2b26,110187
ENSMUSG00000083942,Scgb1b26-ps,100043864
ENSMUSG00000049482,Ctu2,66965
ENSMUSG00000077579,Gm24891,115486008
ENSMUSG00000037246,H2-M10.5,224761
ENSMUSG00000066584,Scgb2b27,233099
ENSMUSG00000025610,Map3k7cl,224419
ENSMUSG00000033102,Cdc14b,218294
ENSMUSG00000035011,Zbtb7a,16969
ENSMUSG00000035004,Igsf6,80719
ENSMUSG00000030168,Adipor2,68465
ENSMUSG00000037130,H2-M10.6,399549
ENSMUSG00000064670,Gm22808,115488737
ENSMUSG00000036214,Polr1has,76416
ENSMUSG00000025612,Bach1,12013
ENSMUSG00000045394,Epcam,17075
ENSMUSG00000058579,Cela2a,13706
ENSMUSG00000066583,Scgb1b27,11354
ENSMUSG00000078752,Scgb1b30,100043868
ENSMUSG00000004934,Pias4,59004
ENSMUSG00000052516,Robo2,268902
ENSMUSG00000036459,Wtip,101543
ENSMUSG00000086818,Ctrcos,69139
ENSMUSG00000040659,Efhd2,27984
ENSMUSG00000020888,Dvl2,13543
ENSMUSG00000024151,Msh2,17685
ENSMUSG00000051435,Fhad1,329977
ENSMUSG00000030170,Wnt5b,22419
ENSMUSG00000049571,Cfap46,212124
ENSMUSG00000034994,Eef2,13629
ENSMUSG00000065080,Gm26497,115487007
ENSMUSG00000030019,Fbxl14,101358
ENSMUSG00000006585,Cdt1,67177
ENSMUSG00000030172,Erc1,111173
ENSMUSG00000063142,Kcnma1,16531
ENSMUSG00000106864,Gtf3c2,71752
ENSMUSG00000087024,B230119M05Rik,77983
ENSMUSG00000050138,Kcnk12,210741
ENSMUSG00000006589,Aprt,11821
ENSMUSG00000005370,Msh6,17688
ENSMUSG00000034974,Dapk3,13144
ENSMUSG00000085424,Fhad1os1,545691
ENSMUSG00000078485,Plekhn1,231002
ENSMUSG00000054640,Slc8a1,20541
ENSMUSG00000015027,Galns,50917
ENSMUSG00000028106,Rprd2,75137
ENSMUSG00000020715,Ern1,78943
ENSMUSG00000027309,Dnaaf9,228602
ENSMUSG00000032224,Fam81a,76886
ENSMUSG00000086244,4930558G05Rik,75274
ENSMUSG00000004939,Nmrk2,69564
ENSMUSG00000033790,Tubgcp5,233276
ENSMUSG00000015013,Trappc2l,59005
ENSMUSG00000023861,Mpc1,55951
ENSMUSG00000077660,Gm24257,115485694
ENSMUSG00000032443,Zcwpw2,100039681
ENSMUSG00000034958,Atcay,16467
ENSMUSG00000069867,Pabpn1l,382035
ENSMUSG00000023050,Map3k12,26404
ENSMUSG00000098954,Mir7658,102466236
ENSMUSG00002076083,Klhl17,231003
ENSMUSG00000097101,1810034E14Rik,66503
ENSMUSG00000087644,Gm14703,632264
ENSMUSG00000032220,Myo1e,71602
ENSMUSG00000015748,Prpf3,70767
ENSMUSG00000050395,Tnfsf15,326623
ENSMUSG00000080540,Gm22711,115487905
ENSMUSG00000034329,Brip1,237911
ENSMUSG00000089759,3632454L22Rik,320606
ENSMUSG00000021482,Prxl2c,66129
ENSMUSG00000023885,Thbs2,21826
ENSMUSG00000043621,Ubxn10,212190
ENSMUSG00000098500,Mir6396,102466643
ENSMUSG00000006362,Cbfa2t3,12398
ENSMUSG00000028750,Pla2g2c,18781
ENSMUSG00000034949,Zfr2,103406
ENSMUSG00000018574,Acadvl,11370
ENSMUSG00000086034,Gm15201,102640117
ENSMUSG00000028749,Pla2g2f,26971
ENSMUSG00000089053,Gm23352,115488829
ENSMUSG00000004933,Matk,17179
ENSMUSG00000046991,Wdr27,71682
ENSMUSG00000041202,Pla2g2d,18782
ENSMUSG00000021477,Ctsl,13039
ENSMUSG00000046519,Golph3l,229593
ENSMUSG00000093763,Mir5626,100885839
ENSMUSG00000032218,Ccnb2,12442
ENSMUSG00000086695,Gm15247,100379606
ENSMUSG00000085157,4930515L19Rik,75133
ENSMUSG00000110682,A530010L16Rik,382036
ENSMUSG00000041193,Pla2g5,18784
ENSMUSG00000015016,Acsf3,257633
ENSMUSG00000087620,5330434G04Rik,100043213
ENSMUSG00000039285,Azi2,27215
ENSMUSG00000037736,Limch1,77569
ENSMUSG00000053769,Lysmd1,217779
ENSMUSG00000091512,Lamtor3,56692
ENSMUSG00000031962,Cdh15,12555
ENSMUSG00000050088,1600012H06Rik,67912
ENSMUSG00000078518,Gm13030,105734733
ENSMUSG00000023051,Tarbp2,21357
ENSMUSG00000028751,Pla2g2e,26970
ENSMUSG00000089033,Gm22163,115486006
ENSMUSG00000104758,Mir691,751561
ENSMUSG00000023883,Phf10,72057
ENSMUSG00000088392,Gm26307,115486027
ENSMUSG00000119529,Gm24445,115487003
ENSMUSG00000000738,Spg7,234847
ENSMUSG00000041161,Otud3,73162
ENSMUSG00000028159,Dapp1,26377
ENSMUSG00000064923,Gm22042,115490033
ENSMUSG00000034990,Otoa,246190
ENSMUSG00000042854,Trp53rkb,76367
ENSMUSG00000036114,Rpp25l,69961
ENSMUSG00000021483,Cdk20,105278
ENSMUSG00000028447,Dctn3,53598
ENSMUSG00000032948,Lipi,320355
ENSMUSG00000065534,Mir324,723896
ENSMUSG00000116780,Dynlt2a3,100041586
ENSMUSG00000040548,Tex2,21763
ENSMUSG00000055312,Them7,74088
ENSMUSG00000116953,Ermardl2,100041574
ENSMUSG00000090066,1110002E22Rik,102634333
ENSMUSG00000074582,Arfgef2,99371
ENSMUSG00000032940,Rbm11,224344
ENSMUSG00000066224,Arid3c,550619
ENSMUSG00000028158,Mttp,17777
ENSMUSG00000039163,Cmc1,67899
ENSMUSG00000023052,Npff,54615
ENSMUSG00000030166,Rad52,19365
ENSMUSG00000079710,Dynlt2a2,100041639
ENSMUSG00000121458,AW822252,331578
ENSMUSG00000032217,Rnf111,93836
ENSMUSG00000099083,Atf7,223922
ENSMUSG00000018068,Ints2,70422
ENSMUSG00000036078,Sigmar1,18391
ENSMUSG00000116895,Ermardl1,100041621
ENSMUSG00000096537,Fam240b,68880
ENSMUSG00000079707,Dynlt2a1,21647
ENSMUSG00000032932,Hspa13,110920
ENSMUSG00000036552,Ermard,381062
ENSMUSG00000073888,Ccl27a,20301
ENSMUSG00000073888,Ccl27a,100039863
ENSMUSG00000073888,Ccl27a,100040048
ENSMUSG00000021559,Dapk1,69635
ENSMUSG00000005973,Rcn1,19672
ENSMUSG00000046321,Hs3st2,195646
ENSMUSG00000052997,Uba2,50995
ENSMUSG00000034932,Mrpl54,66047
ENSMUSG00000036646,Man1b1,227619
ENSMUSG00000022831,Hcls1,15163
ENSMUSG00000004931,Apba3,57267
ENSMUSG00000000740,Rpl13,270106
ENSMUSG00000004127,Trmt10a,108943
ENSMUSG00000002274,Metrn,70083
ENSMUSG00000034297,Med13,327987
ENSMUSG00000098550,Mir7079,102465654
ENSMUSG00000034796,Cpne7,102278
ENSMUSG00000025730,Rab40c,224624
ENSMUSG00000047746,Fbxo40,207215
ENSMUSG00000045962,Wnk1,232341
ENSMUSG00000102424,Paupar,103164605
ENSMUSG00000026958,Dpp7,83768
ENSMUSG00000092781,Mir3057,100526465
ENSMUSG00000020108,Ddit4,74747
ENSMUSG00000065202,Gm24615,115485688
ENSMUSG00000020107,Anapc16,52717
ENSMUSG00000119759,Gm23730,115487337
ENSMUSG00000064921,Gm22229,115487236
ENSMUSG00000038708,Golga4,54214
ENSMUSG00000060256,Tdpoz4,399675
ENSMUSG00000034206,Polq,77782
ENSMUSG00000058005,Tdpoz3,399674
ENSMUSG00000094163,Tdpoz5,399676
ENSMUSG00000098582,Mir7080,102465655
ENSMUSG00000000739,Sult5a1,57429
ENSMUSG00000094328,Tdpoz9,668359
ENSMUSG00000064526,Gm26439,115487852
ENSMUSG00000020521,Rnft1,76892
ENSMUSG00000063317,Usp31,76179
ENSMUSG00000095251,Tdpoz7,100042761
ENSMUSG00000002459,Rgs20,58175
ENSMUSG00000074424,Spopfm2,100043188
ENSMUSG00000044475,Ascc1,69090
ENSMUSG00000036073,Galt,14430
ENSMUSG00000027840,Wnt2b,22414
ENSMUSG00000002635,Pdcd2l,68079
ENSMUSG00000020516,Rps6kb1,72508
ENSMUSG00000037098,Rab11fip3,215445
ENSMUSG00000027312,Atrn,11990
ENSMUSG00000019278,Dpep1,13479
ENSMUSG00000062127,Cttnbp2nl,80281
ENSMUSG00000058297,Spock2,94214
ENSMUSG00000065111,Gm25141,115488596
ENSMUSG00000062683,Atp5mc2,67942
ENSMUSG00000000216,Scnn1g,20278
ENSMUSG00000032212,Sltm,66660
ENSMUSG00000059483,Gm5528,433319
ENSMUSG00000019230,Lhx9,16876
ENSMUSG00000076009,Mir688,751542
ENSMUSG00000116376,Tmem249,666504
ENSMUSG00000055737,Ghr,14600
ENSMUSG00000000743,Chmp1a,234852
ENSMUSG00000105468,Mir6906,102465546
ENSMUSG00000047959,Kcna3,16491
ENSMUSG00000020101,Vsir,74048
ENSMUSG00000040724,Kcna2,16490
ENSMUSG00000030873,Scnn1b,20277
ENSMUSG00000048478,Spata33,320869
ENSMUSG00000042861,Kcna10,242151
ENSMUSG00000046213,Cym,229697
ENSMUSG00000033862,Cdk10,234854
ENSMUSG00000061392,Mageb5,74271
ENSMUSG00000070368,Prok1,246691
ENSMUSG00000078123,Gm5071,278087
ENSMUSG00000067261,Foxd3,15221
ENSMUSG00000062162,Mageb1,17145
ENSMUSG00000073792,Alg6,320438
ENSMUSG00000087260,Lamtor5,68576
ENSMUSG00000027896,Slc16a4,229699
ENSMUSG00000022829,Stxbp5l,207227
ENSMUSG00000034951,Cog7,233824
ENSMUSG00000039395,Mreg,381269
ENSMUSG00000118839,Gm25360,115487690
ENSMUSG00000119668,Gm23472,115487687
ENSMUSG00000079283,2310009B15Rik,69549
ENSMUSG00000020513,Tubd1,56427
ENSMUSG00000090439,Gm17455,100302688
ENSMUSG00000057337,Chst3,53374
ENSMUSG00000019796,Lrp11,237253
ENSMUSG00000119873,Gm24497,115487688
ENSMUSG00000026315,Serpinb8,20725
ENSMUSG00000039115,Itga9,104099
ENSMUSG00000066150,Slc31a1,20529
ENSMUSG00000002718,Cse1l,110750
ENSMUSG00000012520,Phox2b,18935
ENSMUSG00000066149,Cdc26,66440
ENSMUSG00000048109,Rbm15,229700
ENSMUSG00000118790,Gm25939,115487691
ENSMUSG00000040034,Nup43,69912
ENSMUSG00000119815,Gm24267,115487706
ENSMUSG00000036427,Gpi1,14751
ENSMUSG00000077237,Gm22438,115485786
ENSMUSG00000027895,Kcnc4,99738
ENSMUSG00000037720,Tmem33,67878
ENSMUSG00000033594,Spata2l,78779
ENSMUSG00000060679,Mrps9,69527
ENSMUSG00000024182,Axin1,12005
ENSMUSG00000136460,Gm14596,625508
ENSMUSG00000136460,Gm14596,666096
ENSMUSG00000080595,Gm22031,115488568
ENSMUSG00000063780,Or8s10,258449
ENSMUSG00000066148,Prpf4,70052
ENSMUSG00000001062,Vps9d1,72325
ENSMUSG00000027894,Slc6a17,229706
ENSMUSG00000032987,Or8s8,258277
ENSMUSG00000108728,Or5bs2,404356
ENSMUSG00000022991,Lalba,16770
ENSMUSG00000042243,BC051665,218275
ENSMUSG00000019794,Katna1,23924
ENSMUSG00000126801,Gm16404,100039055
ENSMUSG00000054036,Or11m3,258502
ENSMUSG00000022992,Kansl2,69612
ENSMUSG00000056728,Ctsll3,70202
ENSMUSG00000077448,Gm23126,115485781
ENSMUSG00000026189,Pecr,111175
ENSMUSG00000137658,Gm8749,102642034
ENSMUSG00000063851,Rnf183,76072
ENSMUSG00000050345,4930486L24Rik,214639
ENSMUSG00000028391,Wdr31,71354
ENSMUSG00000018171,Vmp1,75909
ENSMUSG00000040006,Ginm1,215751
ENSMUSG00000026956,Uap1l1,227620
ENSMUSG00000041907,Gpr45,93690
ENSMUSG00000042444,Mindy2,235461
ENSMUSG00000074874,Ctla2b,13025
ENSMUSG00000034413,Neurl1b,240055
ENSMUSG00000055891,Ubl4b,67591
ENSMUSG00000015947,Fcgr1,14129
ENSMUSG00000138344,Rhox11-ps2,102637882
ENSMUSG00000026188,Tmem169,271711
ENSMUSG00000029145,Eif2b4,13667
ENSMUSG00000082616,Gm6025,102634082
ENSMUSG00000063239,Grm4,268934
ENSMUSG00000065455,Mir21a,387140
ENSMUSG00000072582,Ptrh2,217057
ENSMUSG00000026187,Xrcc5,22596
ENSMUSG00000015757,Ppil4,67418
ENSMUSG00000047126,Cltc,67300
ENSMUSG00000046876,Atxn1,20238
ENSMUSG00000027316,Gfra4,14588
ENSMUSG00000039372,Marchf4,381270
ENSMUSG00000033793,Atp6v1h,108664
ENSMUSG00000119427,Gm24830,115489789
ENSMUSG00000097851,Platr30,100504145
ENSMUSG00000093060,Mir5104,100628581
ENSMUSG00000088857,Gm24726,115487532
ENSMUSG00000074213,Gm10642,100379146
ENSMUSG00000118876,Rnu1b1,19844
ENSMUSG00000019795,Pcmt1,18537
ENSMUSG00000119030,Rnu1b2,19845
ENSMUSG00000054693,Adam10,11487
ENSMUSG00000118406,Terc,21748
ENSMUSG00000119563,Gm24136,115489821
ENSMUSG00000119774,Gm57479,115489800
ENSMUSG00000118677,Rnu1b6,19847
ENSMUSG00000118698,Gm25890,115489767
ENSMUSG00000118936,Gm22614,115489778
ENSMUSG00000106463,Mir1291,102466255
ENSMUSG00000038403,Hjv,69585
ENSMUSG00000011960,Ccnt1,12455
ENSMUSG00000038393,Txnip,56338
ENSMUSG00000046159,Chrm3,12671
ENSMUSG00000030872,Gga2,74105
ENSMUSG00000001065,Zfp276,57247
ENSMUSG00000142293,Gm5947,546397
ENSMUSG00000028392,Bspry,192120
ENSMUSG00000098686,Mir6973b,102465606
ENSMUSG00000026955,Sapcd2,72080
ENSMUSG00000032207,Lipc,15450
ENSMUSG00000132682,Gm5645,434874
ENSMUSG00000127234,Gm16445,635580
ENSMUSG00000046711,Hmga1,15361
ENSMUSG00000143136,Gm5646,434879
ENSMUSG00000113243,Gm36525,102640472
ENSMUSG00000022993,Spmip11,73863
ENSMUSG00000121372,Zp4-ps,664793
ENSMUSG00000022994,Adcy6,11512
ENSMUSG00000087152,Cldn34-ps,628893
ENSMUSG00000038422,Hdhd3,72748
ENSMUSG00000021313,Ryr2,20191
ENSMUSG00000032204,Aqp9,64008
ENSMUSG00000028393,Alad,17025
ENSMUSG00000032815,Fanca,14087
ENSMUSG00000028104,Polr3gl,69870
ENSMUSG00000015085,Entpd2,12496
ENSMUSG00000064181,Rab3ip,216363
ENSMUSG00000020435,Osbp2,74309
ENSMUSG00000070939,Tgfbrap1,73122
ENSMUSG00000049097,Ankrd34a,545554
ENSMUSG00000049288,Lix1l,280411
ENSMUSG00000096374,Gm6664,626315
ENSMUSG00000013584,Aldh1a2,19378
ENSMUSG00000038374,Rbm8a,60365
ENSMUSG00000020169,Best3,382427
ENSMUSG00000142099,Gm5166,382233
ENSMUSG00000039536,Stau1,20853
ENSMUSG00000060187,Lrrc10,237560
ENSMUSG00000030871,Ears2,67417
ENSMUSG00000034024,Cct2,12461
ENSMUSG00000028394,Pole3,59001
ENSMUSG00000034634,Ly6d,17068
ENSMUSG00000101026,Ly6g6g,78725
ENSMUSG00000058328,Xlr5a,574438
ENSMUSG00000059810,Rgs3,50780
ENSMUSG00000029221,Slc30a9,109108
ENSMUSG00000044678,Ly6k,76486
ENSMUSG00000068349,Gml,625599
ENSMUSG00000032232,Cgnl1,68178
ENSMUSG00000028102,Pex11b,18632
ENSMUSG00000066571,Garre1,233103
ENSMUSG00000010290,AI597479,98404
ENSMUSG00000068600,Gml2,15202
ENSMUSG00000025905,Oprk1,18387
ENSMUSG00000075604,Cyp11b1,110115
ENSMUSG00000020434,4921536K21Rik,67430
ENSMUSG00000027905,Ddx20,53975
ENSMUSG00000033774,Npbwr1,226304
ENSMUSG00000010154,Spire2,234857
ENSMUSG00000008136,Fhl2,14200
ENSMUSG00000022589,Cyp11b2,13072
ENSMUSG00000067771,Pwwp4a,574404
ENSMUSG00000047205,Dusp18,75219
ENSMUSG00000071745,Pwwp4b,574405
ENSMUSG00000020170,Frs2,327826
ENSMUSG00000048807,Slc35e4,103710
ENSMUSG00000067764,Xlr5c,27084
ENSMUSG00000018425,Dhx40,67487
ENSMUSG00000048458,Inka2,109050
ENSMUSG00000096607,7530416G11Rik,328577
ENSMUSG00000056268,Dennd1b,329260
ENSMUSG00000022382,Wnt7b,22422
ENSMUSG00000031365,Zfp275,27081
ENSMUSG00000068798,Rap1a,109905
ENSMUSG00000076217,Mir706,735290
ENSMUSG00000041377,Ninj2,29862
ENSMUSG00000062981,Mrpl42,67270
ENSMUSG00000119208,Gm25327,115490514
ENSMUSG00000041372,B4galnt3,330406
ENSMUSG00000096966,Pnma6e,100416956
ENSMUSG00000030870,Ubfd1,28018
ENSMUSG00000001472,Tcf25,66855
ENSMUSG00000031374,Zfp92,22754
ENSMUSG00000074781,Ube2n,93765
ENSMUSG00000065608,Mirlet7c-2,723966
ENSMUSG00000065564,Mirlet7b,387245
ENSMUSG00000022383,Ppara,19013
ENSMUSG00000020029,Nudt4,71207
ENSMUSG00000031372,Trex2,24102
ENSMUSG00000030869,Ndufab1,70316
ENSMUSG00000031371,Haus7,73738
ENSMUSG00000000562,Adora3,11542
ENSMUSG00000000562,Adora3,69296
ENSMUSG00000036499,Eea1,216238
ENSMUSG00000074344,Tmigd3,69296
ENSMUSG00000018427,Ypel2,77864
ENSMUSG00000051586,Mical3,194401
ENSMUSG00000021464,Ror2,26564
ENSMUSG00000088816,Gm22387,115487902
ENSMUSG00000061666,Gdpd1,66569
ENSMUSG00000064284,Cdpf1,72355
ENSMUSG00000074342,I830077J02Rik,433638
ENSMUSG00000066568,Lsm14a,67070
ENSMUSG00000042605,Atxn2,20239
ENSMUSG00000000563,Atp5pb,11950
ENSMUSG00000042787,Exog,208194
ENSMUSG00000020495,Smg8,74133
ENSMUSG00000058046,4933430I17Rik,214106
ENSMUSG00000015094,Npdc1,18146
ENSMUSG00000031375,Bgn,12111
ENSMUSG00000021468,Sptlc1,268656
ENSMUSG00000094314,Alyreffm4,100043224
ENSMUSG00000005897,Nr2c1,22025
ENSMUSG00000020493,Prr11,270906
ENSMUSG00000052496,Pkdrej,18766
ENSMUSG00000062937,Mtap,66902
ENSMUSG00000097209,AU022754,105975
ENSMUSG00000122203,D730005E14Rik,109361
ENSMUSG00000062753,Smim29,106672
ENSMUSG00000121310,Gsdmcl1,74236
ENSMUSG00000020492,Ska2,66140
ENSMUSG00000000561,Wdr77,70465
ENSMUSG00000066877,Nck2,17974
ENSMUSG00000088504,Gm26490,115486288
ENSMUSG00000032511,Scn5a,20271
ENSMUSG00000107008,Gm2762,100040421
ENSMUSG00000044303,Cdkn2a,12578
ENSMUSG00000030499,Kctd15,233107
ENSMUSG00000071721,1700010D01Rik,76386
ENSMUSG00000065589,Mir301,723834
ENSMUSG00000020432,Tcn2,21452
ENSMUSG00000086629,2810403D21Rik,69964
ENSMUSG00000073802,Cdkn2b,12579
ENSMUSG00000026051,Ecrg4,78896
ENSMUSG00000120834,Gm36012,102639781
ENSMUSG00000084929,Foxo6os,402730
ENSMUSG00000039354,Smarcal1,54380
ENSMUSG00000099005,Mir6398,102465214
ENSMUSG00000022828,Gtf2e1,74197
ENSMUSG00000028649,Macf1,11426
ENSMUSG00000024213,Nudt3,56409
ENSMUSG00000060402,Chst8,68947
ENSMUSG00000022827,Rabl3,67657
ENSMUSG00000020022,Ndufa12,66414
ENSMUSG00000036587,Fut7,14347
ENSMUSG00000074340,Ovgp1,12659
ENSMUSG00000044702,Palb2,233826
ENSMUSG00000053420,Gm4792,215472
ENSMUSG00000022288,4930447A16Rik,74892
ENSMUSG00000058071,Or6c219,258773
ENSMUSG00000017999,Ddx27,228889
ENSMUSG00000094295,Or10u4,100043200
ENSMUSG00000095608,Or10u3,258266
ENSMUSG00000094632,Gm10310,108167789
ENSMUSG00000022821,Hgd,15233
ENSMUSG00000077315,Gm24172,115485735
ENSMUSG00000019944,Rhobtb1,69288
ENSMUSG00000089647,Gm2245,102632231
ENSMUSG00000010136,Cimap3,100503311
ENSMUSG00000052146,Rps10,67097
ENSMUSG00000043873,Chil5,229687
ENSMUSG00000020430,Pes1,64934
ENSMUSG00000022534,Mefv,54483
ENSMUSG00000040276,Pacsin1,23969
ENSMUSG00000029146,Snx17,266781
ENSMUSG00000027950,Chrnb2,11444
ENSMUSG00000032228,Tcf12,21406
ENSMUSG00000063681,Crb1,170788
ENSMUSG00000042572,Ube2q1,70093
ENSMUSG00000026796,Niban2,227737
ENSMUSG00000022529,Zfp263,74120
ENSMUSG00000021469,Msx2,17702
ENSMUSG00000018548,Trim37,68729
ENSMUSG00000113834,Gm34022,102637135
ENSMUSG00000059043,Or2c1,18312
ENSMUSG00000039501,Znfx1,98999
ENSMUSG00000054939,Zfp174,385674
ENSMUSG00000039789,Zfp597,71063
ENSMUSG00000102661,Gm34816,102638197
ENSMUSG00000063931,Pepd,18624
ENSMUSG00000046280,She,214547
ENSMUSG00000025907,Rb1cc1,12421
ENSMUSG00000090622,A930033H14Rik,320700
ENSMUSG00000019942,Cdk1,12534
ENSMUSG00000005982,Naa60,74763
ENSMUSG00000027947,Il6ra,16194
ENSMUSG00000074037,Mc1r,17199
ENSMUSG00000062380,Tubb3,22152
ENSMUSG00000049721,Gal3st1,53897
ENSMUSG00000021149,Gtpbp4,69237
ENSMUSG00000060671,Atp8b2,54667
ENSMUSG00000108171,Gm43915,215458
ENSMUSG00000087174,5530601H04Rik,71445
ENSMUSG00000046442,Ppm1e,320472
ENSMUSG00000001482,Def8,23854
ENSMUSG00000067825,Pex26,74043
ENSMUSG00000092060,Bend4,666938
ENSMUSG00000027318,Adam33,110751
ENSMUSG00000024215,Spdef,30051
ENSMUSG00000116396,Gm20556,328576
ENSMUSG00000121619,5430437J10Rik,71432
ENSMUSG00000034758,Tle6,114606
ENSMUSG00000043059,Zfp513,101023
ENSMUSG00000077469,Gm25922,115485622
ENSMUSG00000056216,Cebpg,12611
ENSMUSG00000088001,Gm22883,115487855
ENSMUSG00000019368,Sec14l4,103655
ENSMUSG00000038677,Scube3,268935
ENSMUSG00000030868,Dctn5,59288
ENSMUSG00000030137,Tuba8,53857
ENSMUSG00000029147,Ppm1g,14208
ENSMUSG00000030107,Usp18,24110
ENSMUSG00000005983,1700037C18Rik,73261
ENSMUSG00000005983,1700037C18Rik,105246059
ENSMUSG00000030867,Plk1,18817
ENSMUSG00000014232,Cluap1,76779
ENSMUSG00000042594,Sh2b3,16923
ENSMUSG00000007646,Rad51c,114714
ENSMUSG00000030108,Slc6a13,14412
ENSMUSG00000030447,Cyfip1,20430
ENSMUSG00000115240,Gm5144,381002
ENSMUSG00000033499,Larp4b,217980
ENSMUSG00000034748,Sirt6,50721
ENSMUSG00000033964,Zbtb41,226470
ENSMUSG00000030109,Slc6a12,14411
ENSMUSG00000054986,Sec14l3,380683
ENSMUSG00000022913,Psmg1,56088
ENSMUSG00000054708,Ankrd24,70615
ENSMUSG00000121848,Gm3787,102639762
ENSMUSG00000022914,Brwd1,93871
ENSMUSG00000004748,Mtfp1,67900
ENSMUSG00000039342,Ankar,319695
ENSMUSG00000065045,Gm24046,115489840
ENSMUSG00000010342,Tex14,83560
ENSMUSG00000027944,Hax1,23897
ENSMUSG00000099063,Mir7031,102465624
ENSMUSG00000044134,Pheta1,231717
ENSMUSG00000115245,4930478E11Rik,100039911
ENSMUSG00000029148,Nrbp1,192292
ENSMUSG00000096856,Gm10778,100233208
ENSMUSG00000096795,Zfp433,73610
ENSMUSG00000042520,Ubap2l,74383
